title,url
"AN ACT CHANGING THE NAME OF THE MUNICIPALITY OF LINAPACAN, PROVINCE OF PALAWAN, TO MUNICIPALITY OF GAUDENCIO E. ABORDO",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6418
"AN ACT CHANGING THE NAME OF THE MUNICIPALITY OF WRIGHT, PROVINCE OF SAMAR, TO MUNICIPALITY OF PARANAS",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6419
AN ACT CHANGING THE NAME OF THE MUNICIPALITY OF MARIANO MARCOS IN THE PROVINCE OF SULTAN KUDARAT TO LAMBAYONG.,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6413
AN ACT CHANGING THE NAME OF BARANGAY LOWER Q-M IN BAGUIO CITY TO BARANGAY GENERAL EMILIO F. AGUINALDO,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6412
AN ACT CHANGING THE NAME OF THE MUNICIPALITY OF SAN MARIANO IN THE FIRST DISTRICT OF THE PROVINCE OF DAVAO DEL NORTE TO MUNICIPALITY OF MARAGUSAN,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6414
"AN ACT TO PROMOTE, REQUIRE AND ENSURE THE PRODUCTION OF AN ADEQUATE SUPPLY, DISTRIBUTION, USE AND ACCEPTANCE OF DRUGS AND MEDICINES IDENTIFIED BY THEIR GENERIC NAMES",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6411
"AN ACT RENAMING BARANGAY CAPUTATAN IN THE MUNICIPALITY OF MARAGONDON, PROVINCE OF CAVITE, TO BE KNOW AS BARANGAY SAN MIGUEL AND FOR OTHER PURPOSES",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6401
AN ACT CHANGING THE NAME OF THE MUNICIPALITY OF CAGAYAN DE TAWI-TAWI IN THE PROVINCE OF TAWI-TAWI TO MUNICIPALITY OF MAPUN,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6407
"AN ACT CHANGING THE NAME OF THE GENERAL TRIAS ELEMENTARY SCHOOL IN THE MUNICIPALITY OF GENERAL TRIAS, PROVINCE OF CAVITE, TO PAARALANG PANG-ALAALA KAY DIEGO MOJICA (DIEGO MOJICA MEMORIAL SCHOOL)",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6408
"AN ACT CHANGING THE NAME OF BARANGAY COBOL, MUNICIPALITY OF BATAC, PROVINCE OF ILOCOS NORTE, TO BARANGAY PETRA PIMENTEL AND FOR SOME OTHER PURPOSE",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6409
"AN ACT FURTHER AMENDING CERTAIN SECTIONS AND TERMS USED IN PRESIDENTIAL DECREE NO. 1177, AS AMENDED, IN ORDER TO INSTITUTE A MODIFIED PERFORMANCE BUDGET SYSTEM",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6093
AN ACT CHANGING THE NAME OF THE TIBUNGCO ELEMENTARY SCHOOL IN DAVAO CITY TO FRANCISCO BUSTAMANTE ELEMENTARY SCHOOL,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6083
"AN ACT CHANGING THE NAME OF THE LAKESIDE ELEMENTARY SCHOOL IN THE CITY OF SAN PABLO, PROVINCE OF LAGUNA, TO CORAZON M. AZCARATE ELEMENTATY SCHOOL",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6087
"AN ACT RENAMING THE BAY-ANG ELEMENTARY SCHOOL IN BARANGAY BAY-ANG, MUNICIPALITY OF AJUY, PROVINCE OF ILOILO, AS BEATRIZ D. TUPAS ELEMENTARY SCHOOL",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6091
"AN ACT CHANGING THE NAME OF URDANETA I ELEMENTARY SCHOOL IN BARANGAY BENDITA, MUNICIPALITY OF MAGALLANES, PROVINCE OF CAVITE, TO BENDITA ELEMENTARY SCHOOL",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6094
AN ACT AUTHORIZING THE QUALIFIED ELECTIONS OF THE CULION LEPER COLONY TO VOTE IN LOCAL ELECTIONS FOR ELECTIVE PROVINCE OFFICIALS OF THE PROVINCE OF PALAWAN.,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6380
"AN ACT CHANGING THE NAME OF THE WESTERN CAGAYAN, TO LASAM, PROVINCE OF CAGAYAN, TO LASAM NATIONAL AGRICULTURAL SCHOOL",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6383
"AN ACT CHANGING THE NAME OF PANDI CENTRAL SCHOOL SITUATED IN THE MUNICIPALITY OF PANDI, PROVINCE OF BULACAN, TO MAMERTO C. BERNARDO MEMORIAL CENTRAL SCHOOL",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6386
"AN ACT CHANGING THE NAME OF THE SILING BATA ELEMENTARY SCHOOL SITUATED IN THE MUNICIPALITY OF PANDI, PROVINCE OF BULACAN, TO MATIAS SALVADOR MEMORIAL ELEMENTARY SCHOOL",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6389
"AN ACT RENAMING THE JANIUAY NATIONAL COMPREHENSIVE HIGH SCHOOL, IN MUNICIPALITY OF JANIUAY, PROVINCE OF ILOILO, AS THE DON TIBURSIO A. LUTERO NATIONAL COMPREHENSIVE HIGH SCHOOL",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6390
"AN ACT CHANGING THE NAME OF THE SAN FRANCISCO ELEMENTARY SCHOOL IN BARANGAY SAN FRANCISCO, SAN PABLO CITY, PROVINCE OF LAGUNA, TO DON ENRIQUE BAUTISTA ELEMENTARY SCHOOL",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6394
"AN ACT CHANGING THE NAME OF PAARALANG PRIMARYA NG BAGBAGUIN IN MUNICIPALITY OF PANDI, PROVINCE OF BULACAN, TO ZACARIAS HILARIO MEMORIAL SCHOOL",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6395
"AN ACT CREATING THE CORDILLERA REGIONAL CONSULTATIVE COMMISSION, PRESCRIBING ITS POWERS, FUNCTIONS AND DUTIES, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/2477
AN ACT TO PROTECT THE SECURITY OF TENURE OF CIVIL SERVICE OFFICERS AND EMPLOYEES IN THE IMPLEMENTATION OF GOVERNMENT REORGANIZATION,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6971
"AN ACT INSTITUTING A COMPREHENSIVE AGRARIAN REFORM PROGRAM TO PROMOTE SOCIAL JUSTICE AND INDUSTRIALIZATION, PROVIDING THE MECHANISM FOR ITS IMPLEMENTATION, AND FOR OTHER PURPOSES",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/7070
AN ACT ESTABLISHING AND PROVIDING FOR A FREE PUBLIC SECONDARY EDUCATION AND FOR OTHER PURPOSES,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6983
"AN ACT REPEALING SECTION FORTY OF PRESIDENTIAL DECREE NUMBERED EIGHT HUNDRED SEVEN, OTHERWISE KNOWN AS THE CIVIL SERVICE DECREE",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6978
"AN ACT TO POSTPONE THE MAY 9, 1988 BARANGAY ELECTIONS TO THE SECOND MONDAY OF NOVEMBER THIS YEAR AND FOR OTHER PURPOSES",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6966
"AN ACT CHANGING THE NAME OF THE MUNICIPALITY OF IMELDA IN THE PROVINCE OF ROMBLON TO MUNICIPALITY OF SANTA MARIA, AMENDING FOR THE PURPOSE BATAS PAMBANSA BILANG DALAWANG DAAN AT TATLUMPU'T APAT",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6964
"AN ACT CHANGING THE NAME OF THE MUNICIPALITY OF MARCOS, PROVINCE OF PALAWAN, TO MUNICIPALITY OF DR. JOSE P. RIZAL",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6965
AN ACT TO GRANT THE FRANKING PRIVILEGE TO THE MEMBERS OF CONGRESS,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6959
"AN ACT CREATING THE REGIONAL CONSULTATIVE COMMISSION FOR MUSLIM MINDANAO, PRESCRIBING ITS POWERS, FUNCTIONS AND DUTIES, PROVIDING FUNDS THEREFOR, AND FOR OTHER PURPOSES",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6954
"AN ACT TO RATIONALIZE THE COMPENSATION STRUCTURE OF MEMBERS AND CIVILIAN EMPLOYEES OF THE INTEGRATED NATIONAL POLICE IN THE ACTIVE SERVICE, APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6952
"AN ACT FURTHER RESTRUCTURING THE IMPORT DUTY RATES AND CLASSIFICATION OF CERTAIN ARTICLES UNDER SECTION 104 OF THE TARIFF AND CUSTOMS CODE OF 1978 (PD 1464), AS AMENDED.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/14294
AN ACT INTRODUCING ADDITIONAL REFORMS IN THE ELECTORAL SYSTEM AND FOR OTHER PURPOSES,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6951
"AN ACT APPROPRIATING FUNDS FOR THE OPERATION OF THE GOVERNMENT OF THE REPUBLIC OF THE PHILIPPINES FROM JANUARY ONE TO DECEMBER THIRTY-ONE, NINETEEN HUNDRED AND EIGTHY-EIGHT, AND FOR OTHER PURPOSES",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/74505
"AN ACT EXTENDING THE EFFECTIVITY OF BATAS PAMBANSA BLG. 877, ENTITLED ""AN ACT PROVIDING FOR THE STABILIZATION AND REGULATION OF RENTALS OF CERTAIN RESIDENTIAL UNITS AND FOR OTHER PURPOSES,"" FOR ANOTHER TWO YEARS",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6888
"AN ACT REDUCING THE MINIMUM AGE OF THE DIFFERENT ELECTIVE LOCAL OFFICIALS BY AMENDING SECTION FORTY-TWO OF BATAS PAMBANSA BLG. TATLONG DAAN TATLUMPU'T PITO, OTHERWISE KNOWN AS THE LOCAL GOVERNMENT CODE",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6898
AN ACT PRESCRIBING THE MANNER OF FILLING A VACANCY IN THE CONGRESS OF THE PHILIPPINES,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6945
"REPUBLIC ACT NO. 6642 - AN ACT APPROPRIATING FUNDS FOR THE OPERATION OF THE GOVERNMENT OF THE REPUBLIC OF THE PHILIPPINES FROM JANUARY ONE TO DECEMBER THIRTY-ONE, NINETEEN HUNDRED AND EIGHTY-EIGHT, AND FOR OTHER PURPOSES",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/14297
"AN ACT ALLOWING QUALIFIED VOTERS OF THE CITY OF MANDAUE TO VOTE IN PROVINCIAL ELECTIONS OF THE PROVINCE OF CEBU, AMENDING FOR THE PURPOSE REPUBLIC ACT NUMBERED FIFTY-FIVE HUNDRED AND NINETEEN",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6864
AN ACT PROVIDING FOR AN INCREASE IN THE WAGE OF PUBLIC OR GOVERNMENT SECTOR EMPLOYEES ON A DAILY WAGE BASIS AND IN THE STATUTORY MINIMUM WAGE AND SALARY RATES OF EMPLOYEES AND WORKERS IN THE PRIVATE SECTOR AND FOR OTHER PURPOSES,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1857
"AN ACT TO ESTABLISH NEW RATES OF BASE, PAY OF MILITARY AND CIVILIAN PERSONNEL OF THE DEPARTMENT OF NATIONAL DEFENSE AND ARMED FORCES OF THE PHILIPPINES, APPROPRIATING FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6855
AN ACT AMENDING SECTIONS ONE AND FOUR OF REPUBLIC ACT NUMBERED SIXTY-SIX HUNDRED AND THIRTY-SIX,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6847
"AN ACT RESETTING THE LOCAL ELECTIONS FROM NOVEMBER 9, 1987 TO JANUARY 18, 1988, AMENDING FOR THIS PURPOSE EXECUTIVE ORDER NUMBERED TWO HUNDRED AND SEVENTY",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/6843
AN ACT RENAMING THE MANILA INTERNATIONAL AIRPORT AS THE NINOY AQUINO INTERNATIONAL AIRPORT,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1396
"AN ACT ESTABLISHING AN EMERGENCY HOSPITAL IN THE MUNICIPALITY OF ARTECHE, PROVINCE OF EASTERN SAMAR, TO BE KNOWN AS ARTECHE EMERGENCY HOSPITAL, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1436
"AN ACT INCREASING THE BED CAPACITY OF THE WESTERN LEYTE GENERAL HOSPITAL IN THE MUNICIPALITY OF BAYBAY, PROVINCE OF LEYTE, FROM FIFTY TO SEVENTY-FIVE BEDS, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1620
"AN ACT INCREASING THE BED CAPACITY OP THE ORMOC GENERAL HOSPITAL IN THE CITY OF ORMOC FROM FIFTY TO SEVENTY-FIVE, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1634
"AN ACT ESTABLISHING AN EMERGENCY HOSPITAL IN THE MUNICIPALITY OF SIATON, PROVINCE OF NEGROS ORIENTAL, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1654
"AN ACT ESTABLISHING PILOT FISH AND SHRIMP FARMS AND NURSERIES IN THE MUNICIPALITIES OF CANTILAN, LIANGA, AND HINATUAN, PROVINCE OF SURIGAO DEL SUR, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1656
AN ACT GRANTING PHILIPPINE CITIZENSHIP TO FATHER PEDRO S. DE ACHUTEGUI.,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1658
"AN ACT ESTABLISHING AN AGRO-INDUSTRIAL HIGH SCHOOL IN THE MUNICIPALITY OF BURAUEN, PROVINCE OF LEYTE, TO BE KNOWN AS BURAUEN AGRO-INDUSTRIAL HIGH SCHOOL, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1661
"AN ACT GRANTING SOUTHERN NEGROS ICE PLANT AND COLD STORAGE CORPORATION A FRANCHISE TO CONSTRUCT, OPERATE AND MAINTAIN ICE PLANT AND COLD STORAGE IN THE MUNICIPALITY OF HIMAMAYLAN, PROVINCE OF NEGROS OCCIDENTAL, AND TO SELL ICE AND SUPPLY COLD STORAGE IN THE MUNICIPALITIES OF HIMAMAYLAN AND BINALBAGAN IN THE PROVINCE OF NEGROS OCCIDENTAL.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1663
"AN ACT GRANTING MANILA JOCKEY CLUB, INC., A FRANCHISE TO CONSTRUCT, OPERATE AND MAINTAIN A RACE TRACK FOR HORSE RACING IN THE CITY OF MANILA OR IN THE PROVINCE OF BULACAN.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1664
"AN ACT GRANTING THE PHILIPPINE RACING CLUB, INC., A FRANCHISE TO OPERATE AND MAINTAIN A RACE TRACK FOR HORSE RACING IN THE PROVINCE OF RIZAL.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1665
"AN ACT PROVIDING FOR THE ESTABLISHMENT OF A BREEDING STATION IN THE MUNICIPALITY OF CABADBARAN, PROVINCE OF AGUSAN DEL NORTE, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1670
"AN ACT AMENDING SUB-PARAGRAPHS (3) AND (4), PARAGRAPH B OF SECTION ONE HUNDRED AND THIRTY-SEVEN OF COMMONWEALTH ACT NUMBERED FOUR HUNDRED AND SIXTY-SIX, AS AMENDED.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1671
"AN ACT ESTABLISHING AN EMERGENCY HOSPITAL IN THE MUNICIPALITY OF MARIPIPI, SUB-PROVINCE OF BILIRAN, PROVINCE OF LEYTE, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1743
"AN ACT ESTABLISHING A PILOT PROJECT FOR ANIMAL INDUSTRY IN THE MUNICIPALITY OF ALLEN, PROVINCE OF NORTHERN SAMAR, TO BE KNOWN AS ALLEN ANIMAL INDUSTRY PILOT PROJECT, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1846
"AN ACT ESTABLISHING AN EMERGENCY HOSPITAL IN THE MUNICIPALITY OF BINIDAYAN, PROVINCE OF LANAO DEL SUR, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1863
"AN ACT ESTABLISHING AN ARTIFICIAL BREEDING CENTER IN THE MUNICIPALITY OF SAN PEDRO, PROVINCE OF ORIENTAL MINDORO, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR,",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1926
"AN ACT ESTABLISHING A SOIL AND WATER CONSERVATION RESEARCH AND DEMONSTRATION CENTER IN THE MUNICIPALITY OF NAUJAN PROVINCE OF ORIENTAL MINDORO, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1931
"AN ACT ESTABLISHING AN ANIMAL BREEDING STATION IN THE CITY OF BUTUAN, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1933
"AN ACT AMENDING SECTION TWO OF REPUBLIC ACT NUMBERED TWENTY-SIX HUNDRED FIFTY-NINE BY INCREASING THE BED CAPACITY OF PALOMPON GENERAL HOSPITAL, AND AUTHORIZING THE APPROPRIATION OF ADDITIONAL FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1934
"AN ACT GRANTING BICOL TELEPHONE AND TELEGRAPH, INC. A FRANCHISE TO ESTABLISH, OPERATE AND MAINTAIN TELEPHONE SYSTEM AND RADIO TELEPHONE STATIONS IN THE PROVINCES OF ALBAY AND SORSOGON.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1935
"AN ACT ESTABLISHING AN ARTIFICIAL BREEDING CENTER IN THE MUNICIPALITY OF ROXAS, PROVINCE OF ORIENTAL MINDORO, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1936
"AN ACT CONVERTING THE NUEVA ERA BREEDING STATION IN THE MUNICIPALITY OF NUEVA ERA, PROVINCE OF ILOCOS NORTE TO A STOCK FARM AND BREEDING STATION, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1937
"AN ACT FURTHER AMENDING REPUBLIC ACT NUMBERED FORTY HUNDRED AND TWELVE, ENTITLED ""AN ACT GRANTING POTOTAN ELECTRIC LIGHT AND POWER CORPORATION, A FRANCHISE FOR ELECTRIC LIGHT, HEAT AND POWER SYSTEM IN THE MUNICIPALITY OF POTOTAN, PROVINCE OF ILOILO.""",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1939
"AN ACT ESTABLISHING AN EMERGENCY HOSPITAL IN THE MUNICIPALITY OF DINAGAT, PROVINCE OF SURIGAO DEL NORTE, TO BE KNOWN AS DINAGAT EMERGENCY HOSPITAL, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1942
"AN ACT ESTABLISHING AN ARTIFICIAL BREEDING CENTER IN THE MUNICIPALITY OF SOCCORO, PROVINCE OF ORIENTAL MINDORO, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1943
"AN ACT INCREASING THE BED CAPACITY OF DINAGAT EMERGENCY HOSPITAL IN THE MUNICIPALITY OF DINAGAT, PROVINCE OF SURIGAO DEL NORTE, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1946
"AN ACT DECLARING A POLICY OF THE STATE TO ADOPT MODERN SCIENTIFIC METHODS TO MODERATE TYPHOONS AND PREVENT DESTRUCTION BY FLOODS RAINS AND DROUGHTS, CREATING A COUNCIL ON TYPHOON MODERATION AND FLOOD CONTROL RESEARCH AND DEVELOPMENT, PROVIDING FOR ITS POWERS AND FUNCTIONS AND APPROPRIATING FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1947
"AN ACT APPROPRIATING THREE HUNDRED THOUSAND PESOS FOR THE DEVELOPMENT, MAINTENANCE AND IMPROVEMENT OF THE DAMORTIS NATIONAL SEASHORE PARK SITUATED IN THE PROVINCE OF LA UNION.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1949
"AN ACT AMENDING CERTAIN PROVISIONS OF REPUBLIC ACT NUMBERED FIFTY-NINE HUNDRED AND SIX, KNOWN AS THE CHARTER OF THE CITY OF PUERTO PRINCESA, AND FOR OTHER PURPOSES.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1952
AN ACT TO PROVIDE FOR THE PERIOD AND INCREASE OF ASSESSMENTS OF REAL PROPERTY FOR TAXATION PURPOSES.,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1953
AN ACT DECLARING THE CENTRAL CATANDUANES (BOCTOT) PARK IN THE PROVINCE OF CATANDUANES AS THE ALBERTO NATIONAL MEMORIAL PARK.,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1954
AN ACT REQUIRING GOVERNMENT AND PRIVATE HOSPITALS AND CLINICS TO EXTEND MEDICAL ASSISTANCE IN EMERGENCY CASES.,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1955
"AN ACT PROVIDING FOR THE ESTABLISHMENT OF AN EMERGENCY HOSPITAL IN BARRIO CALANTAC, MUNICIPALITY OF ALCALA, PROVINCE OF CAGAYAN, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1959
"AN ACT ESTABLISHING AN EMERGENCY HOSPITAL IN THE MUNICIPALITY OF BIRI, PROVINCE OF NORTHERN SAMAR, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1962
"AN ACT ESTABLISHING AN EMERGENCY HOSPITAL IN THE MUNICIPALITY OF BADIAN, PROVINCE OF CEBU, TO BE KNOWN AS THE BADIAN EMERGENCY HOSPITAL, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1964
"AN ACT ESTABLISHING AN EMERGENCY HOSPITAL IN THE MUNICIPALITY OF OSLOB, PROVINCE OF CEBU, TO BE KNOWN AS THE OSLOB EMERGENCY HOSPITAL, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1969
"AN ACT ESTABLISHING A GENERAL HOSPITAL IN THE MUNICIPALITY OF NAGA, PROVINCE OF CEBU, TO BE KNOWN AS NAGA GENERAL HOSPITAL, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1970
AN ACT TO REVISE THE TARIFF AND CUSTOMS CODE OF THE PHILIPPINES,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/14299
AN ACT AMENDING CERTAIN ITEMS IN REPUBLIC ACT NUMBERED FIFTY-NINE HUNDRED SEVENTY-NINE (re public works projects for the Province of Capiz).,https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/22703
"AN ACT CREATING CERTAIN BARRIOS IN THE MUNICIPALITY OF BATAC, PROVINCE OF ILOCOS NORTE.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/336
"AN ACT ESTABLISHING AN EMERGENCY HOSPITAL IN THE MUNICIPALITY OF PANTUKAN, PROVINCE OF DAVAO, TO BE KNOWN AS PANTUKAN EMERGENCY HOSPITAL, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/338
"AN ACT GRANTING PEDRO BENEDITO A FRANCHISE TO CONSTRUCT, OPERATE AND MAINTAIN AN ICE PLANT IN THE MUNICIPALITY OF BANGUED, PROVINCE OF ABRA.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/351
"AN ACT ESTABLISHING AN EMERGENCY HOSPITAL IN THE MUNICIPALITY OF LAS PIÑAS, PROVINCE OF RIZAL, TO BE KNOWN AS LAS PIÑAS EMERGENCY HOSPITAL, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1392
"AN ACT ESTABLISHING AN EMERGENCY HOSPITAL IN THE MUNICIPALITY OF KAPALONG, PROVINCE OF DAVAO, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1395
"AN ACT GRANTING ESTER LABRADOR A FRANCHISE TO CONSTRUCT, OPERATE AND MAINTAIN AN ICE PLANT AND COLD STORAGE FACILITIES IN THE MUNICIPALITY OF MAGARAO, PROVINCE OF CAMARINES SUR, AND TO SELL AND DISTRIBUTE ICE SO MANUFACTURED THEREIN.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1676
"AN ACT ESTABLISHING TWO EMERGENCY HOSPITALS IN THE PROVINCE OF ALBAY, ONE IN THE MUNICIPALITY OF GUINOBATAN AND THE OTHER IN THE MUNICIPALITY OF OAS, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1815
"AN ACT INCREASING THE BED CAPACITY OF SAN MIGUEL EMERGENCY HOSPITAL, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1827
"AN ACT INCREASING THE BED CAPACITY OF ZAMBOANGA GENERAL HOSPITAL IN THE CITY OF ZAMBOANGA, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1836
"AN ACT ESTABLISHING AN AGRICULTURAL HIGH SCHOOL IN BARRIO CUMADCAD, MUNICIPALITY OF CASTILLA IN THE SECOND DISTRICT OF THE PROVINCE OF SORSOGON, TO BE KNOWN AS CASTILLA AGRICULTURAL HIGH SCHOOL, AND AUTHORIZING THE APPROPRIATION OF FUNDS THEREFOR.",https://elibrary.judiciary.gov.ph/thebookshelf/showdocs/2/1841
